,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,tag,target,num_hashtags,time_of_day,month,day,season,compound
65,1131318871674302464,2019-05-22,"['#stress', '#anxiety', '#meditation', '#peaceful', '#wednesdaymotivation', '#worldmeditationday', '#wednesdaywisdom', '#sadhguru']",1131318871674302469,53,Isha USA,0,26,1800,#Stress? #Anxiety? Try #Meditation! –  http://bit.ly/2Jyn604  – Inner Engineering helps one overcome anxiety and become #peaceful.  #WednesdayMotivation #WorldMeditationDay #WednesdayWisdom #Sadhguru pic.twitter.com/dfJcAgjSnB,450083100,ishausa,hashtag_anxiety,1,8,PM,5,Wednesday,spring,0.372
66,1131283588446597120,2019-05-22,"['#sleep', '#stress', '#anxiety']",1131283588446597121,70,Mayo Clinic,3,27,1540,"According to several small studies, people using weighted blankets reported better #sleep and less #stress and #anxiety.  https://6abc.cm/2YLwuRA  via @6abc",14592723,mayoclinic,hashtag_anxiety,1,3,PM,5,Wednesday,spring,0.4404
67,1131244835028049920,2019-05-22,"['#anxiety', '#depression', '#mentalhealthmonth']",1131244835028049920,1,Aneri Pattani,0,4,1306,Do you see a pattern of differences between the photos on the left and right? @PennMedCDH researchers found certain types of photos shared on @Twitter are linked to users having #anxiety & #depression via @PennMedicine @phillydotcom #MentalHealthMonth  https://buff.ly/2JXe3Vy  pic.twitter.com/udIRynJXQ0,1624345886,aneripattani,hashtag_anxiety,1,3,PM,5,Wednesday,spring,0.5423
68,1131241756085948416,2019-05-22,['#anxiety'],1131241756085948417,99,Judge Lynn Toler,10,18,1253,#Anxiety that scandalous b*****!  https://twitter.com/divorcecourt/status/1130982971396231170 …,437630450,realjudgelynn,hashtag_anxiety,1,1,PM,5,Wednesday,spring,-0.5707
69,1131223872181657600,2019-05-22,"['#solution', '#anxiety', '#bobproctor']",1131223872181657602,18,Bob Proctor,2,6,1142,What is the #solution to #anxiety?  https://www.youtube.com/watch?v=Lte3nqg_3l8 … #BobProctor,22549642,bobproctorlive,hashtag_anxiety,1,3,AM,5,Wednesday,spring,0.0
70,1131182927172198400,2019-05-22,"['#pioneerhealth', '#airpollution', '#anxiety', '#depression']",1131182927172198401,1,The Pioneer,0,0,900,"#PioneerHealth : Being exposed to traffic-related air pollution can alter brain chemicals in children, increasing the risk of mental disorders such as anxiety and depression. #AirPollution #Anxiety #Depression http://bit.ly/2VXYDaT ",470299753,thedailypioneer,hashtag_anxiety,1,4,AM,5,Wednesday,spring,-0.7783
71,1131179681426890752,2019-05-22,"['#anxiety', '#depression', '#socialmedia', '#mentalhealth', '#facebook', '#instagram']",1131179681426890752,8,Aneri Pattani,0,4,847,"It turns out the images we share on @Twitter -- like the one with this article -- could help scientists identify who has #anxiety & #depression, a new study from @PennMedicine @PennMedCDH shows #socialmedia #mentalhealth #Facebook #instagram @phillydotcom https://buff.ly/2JXe3Vy ",1624345886,aneripattani,hashtag_anxiety,1,6,AM,5,Wednesday,spring,0.7506
72,1131171630837903360,2019-05-22,"['#mentalhealthmonth', '#anxiety', '#mentalhealth']",1131171630837903360,0,Jorge Luis Lopez Esq,0,0,815,"#MentalHealthMonth RT @holliechessman: #Anxiety is on the rise on college campuses, in fact it's the #1 #mentalhealth concern expressed by students -- UC…  https://twitter.com/i/web/status/1131171108701560838 …",92677101,lopezgovlaw,hashtag_anxiety,1,3,AM,5,Wednesday,spring,0.0
73,1131124875832246272,2019-05-22,"['#anxiety', '#depression', '#recovery']",1131124875832246272,67,Emily Hartridge,7,2,509,This weeks anxiety dance instalment is utterly ridiculous but I had so much fun dancing to this song 🙌🏼 Enjoy everyone xx #anxiety #depression #recovery pic.twitter.com/FnI5j30WOw,35766968,emilyhartridge,hashtag_anxiety,1,3,AM,5,Wednesday,spring,0.8369
74,1131099878610808832,2019-05-22,"['#pioneerhealth', '#anxiety', '#probioticfood']",1131099878610808832,0,The Pioneer,0,0,330,#PioneerHealth : Regulating gut microorganisms by using probiotic and non-probiotic food and supplements may help people alleviate their anxiety levels. #Anxiety #ProbioticFood http://bit.ly/2JQEyfw ,470299753,thedailypioneer,hashtag_anxiety,1,3,AM,5,Wednesday,spring,0.25
75,1131079045175816192,2019-05-22,"['#conqueringanxiety', '#anxiety']",1131079045175816192,4,TheSpeakmans,1,1,207,Our new book #ConqueringAnxiety is available on Amazon here  https://amzn.to/2Hx8bkx  💕 Really hope it helps make a very positive difference to you x #Anxiety  https://twitter.com/eveslipknot/status/1130974302558400512 …,34995524,the_speakmans,hashtag_anxiety,1,2,AM,5,Wednesday,spring,0.8922
76,1131004441052819456,2019-05-21,"['#podcast', '#keeptalkingmh', '#mentalhealth', '#depression', '#bipolar', '#anxiety', '#mentalillness', '#suicideprevention', '#podcast', '#author']",1131004441052819458,3,"Rebecca Lombardo - Author, Advocate, Podcaster",0,1,2110,"We've got the direct link already for this Saturday's #podcast! We hope you'll share with others!   http://www.blogtalkradio.com/leftofstr8/2019/05/25/left-of-str8-radio-5-25-19-11am-est-vfc-20-1pm-replay-astro-kiki-radio …  It's a 2 hour show, so get comfy!  #KeepTalkingMH #mentalhealth #depression #bipolar #anxiety #mentalillness #suicideprevention #podcast #author pic.twitter.com/YlM1Jdt1mH",2553485468,bekalombardo,hashtag_anxiety,1,10,PM,5,Tuesday,spring,0.7163
77,1130982971396231168,2019-05-21,"['#anxiety', '#timid', '#fearful', '#world', '#importance', '#help', '#tolerism', '#divorcecourt']",1130982971396231170,65,Divorce Court,10,4,1945,Her #anxiety crippled her to be #timid and #fearful to go out in to the #world. @RealJudgeLynn had to explain to her the #importance of seeking the appropriate #help! Find out all that led to this #Tolerism on this episode of #DivorceCourt:  https://buff.ly/2WWMpfh  pic.twitter.com/iFd2cU7VEo,28376357,divorcecourt,hashtag_anxiety,1,8,PM,5,Tuesday,spring,0.0
78,1130975508076945408,2019-05-21,"['#keeptalkingmh', '#suicideprevention', '#depression', '#mentalhealth', '#mentalillness', '#anxiety']",1130975508076945409,4,"Rebecca Lombardo - Author, Advocate, Podcaster",0,2,1915,"Save the date! It's going to be a very important show! Not just for the men, but for everyone.  #KeepTalkingMH #suicideprevention #depression #mentalhealth #mentalillness #anxiety  pic.twitter.com/UTyn5E3bPu",2553485468,bekalombardo,hashtag_anxiety,1,6,PM,5,Tuesday,spring,0.4991
79,1130971561589125120,2019-05-21,"['#mentalhealthmonth', '#anxiety', '#depression', '#bipolar', '#ocd']",1130971561589125121,1,Jorge Luis Lopez Esq,0,0,1900,"#MentalHealthMonth RT @souris7cups: ‘From #Anxiety and #Depression to #Bipolar and #OCD, we answer the internet’s top searches  http://bit.ly/2YyZyvg …  https://twitter.com/i/web/status/1130968455539232769 …",92677101,lopezgovlaw,hashtag_anxiety,1,5,PM,5,Tuesday,spring,0.2023
80,1130955474600374272,2019-05-21,"['#autismsupport', '#anxiety']",1130955474600374278,3,Lori Lite,0,1,1756,Anxious Children Might Attract Bullies  http://bitly/SFKBully #autismsupport #anxiety,68233373,stressfreekids,hashtag_anxiety,1,2,PM,5,Tuesday,spring,0.128
81,1130939940957773824,2019-05-21,"['#mentalhealthweek', '#garden', '#anxiety', '#mentalhealth']",1130939940957773826,3,MandyCharlton,0,0,1654,"""Your garden is good for your mental health!""  https://lttr.ai/CmGb  #mentalhealthweek #Garden #Anxiety #MentalHealth pic.twitter.com/lweCMe4lO1",14450939,mandycharlton,hashtag_anxiety,1,4,PM,5,Tuesday,spring,0.4926
82,1130933700814934016,2019-05-21,"['#podcast', '#keeptalkingmh', '#mentalhealth', '#depression', '#bipolar', '#anxiety', '#mentalillness', '#suicideprevention', '#podcast', '#author', '#blogger']",1130933700814934016,2,"Rebecca Lombardo - Author, Advocate, Podcaster",0,0,1629,"We've got the direct link already for this Saturday's #podcast! We hope you'll share with others!   http://www.blogtalkradio.com/leftofstr8/2019/05/25/left-of-str8-radio-5-25-19-11am-est-vfc-20-1pm-replay-astro-kiki-radio …  It's a 2 hour show, so get comfy!  #KeepTalkingMH #mentalhealth #depression #bipolar #anxiety #mentalillness #suicideprevention #podcast #author #Blogger pic.twitter.com/MmiYanLLT5",2553485468,bekalombardo,hashtag_anxiety,1,11,PM,5,Tuesday,spring,0.7163
83,1130894806237032448,2019-05-21,"['#university', '#academia', '#stress', '#depression', '#anxiety', '#mentalhealth', '#counselling', '#therapy', '#wellbeing']",1130894806237032449,2,USC Social Work,0,2,1355,RT @Myira_Khan: ‘It’s cut-throat’: half of UK academics stressed and 40% thinking of leaving   https://www.theguardian.com/education/2019/may/21/cut-throat-half-academics-stressed-thinking-leaving?CMP=Share_AndroidApp_LinkedIn … #university #academia #stress #depression #anxiety #mentalhealth #counselling #therapy #wellbeing,48117919,uscsocialwork,hashtag_anxiety,1,9,PM,5,Tuesday,spring,-0.34
84,1130878481016020992,2019-05-21,"['#anxiety', '#mentalhealthawarenessmonth', '#pediatric', '#podcast']",1130878481016020993,6,Dr Mike | PediaCast,0,1,1250,"1 in 5 kids suffers from a mental health condition, and #anxiety is the most common culprit. Join us as we explore causes, symptoms, treatment and prevention. #MentalHealthAwarenessMonth #pediatric #podcast @nationwidekids http://bit.ly/2Hs4T0D ",249280293,pediacast,hashtag_anxiety,1,4,PM,5,Tuesday,spring,-0.1621
85,1130863694039195648,2019-05-21,"['#podcast', '#keeptalkingmh', '#mentalhealth', '#depression', '#bipolar', '#anxiety', '#mentalillness', '#suicideprevention', '#podcast', '#author', '#blogger']",1130863694039195654,0,"Rebecca Lombardo - Author, Advocate, Podcaster",0,0,1151,"We've got the direct link already for this Saturday's #podcast! We hope you'll share with others!   http://www.blogtalkradio.com/leftofstr8/2019/05/25/left-of-str8-radio-5-25-19-11am-est-vfc-20-1pm-replay-astro-kiki-radio …  It's a 2 hour show, so get comfy!  #KeepTalkingMH #mentalhealth #depression #bipolar #anxiety #mentalillness #suicideprevention #podcast #author #blogger pic.twitter.com/z8d5w085De",2553485468,bekalombardo,hashtag_anxiety,1,11,AM,5,Tuesday,spring,0.7163
86,1130852761434640384,2019-05-21,"['#anxiety', '#depression', '#hulme']",1130852761434640384,3,Manchester Mind,1,2,1108,"We are launching a new #anxiety & #depression course for #Hulme and Moss Side residents (initially). Starting on Mondays throughout June, if you, or someone you know, are dealing with low mood & would like to get some support see our website>>  https://buff.ly/2WFM3JN  pic.twitter.com/xUnJpx8nD4",576341464,manchestermind,hashtag_anxiety,1,3,AM,5,Tuesday,spring,0.4767
87,1130852555481788416,2019-05-21,"['#depression', '#anxiety', '#mentalhealth']",1130852555481788416,6,STAT,0,8,1107,"A new report found that claims related to #depression, #anxiety, and a handful of other #mentalhealth conditions are on the rise. A notable increase in those claims are among young people. https://buff.ly/2HEVKBU ",3290364847,statnews,hashtag_anxiety,1,3,AM,5,Tuesday,spring,0.3182
88,1130852130749788160,2019-05-21,['#anxiety'],1130852130749788163,12,CDSBEO,0,10,1105,Anxious feelings are normal and expected in children and teens. Life transitions or day to day demands can be difficult for children who deal with anxiety. Check out these tips created in collaboration with @EOHU_tweet & @LGLHealthUnit to help your child cope with #anxiety. ❤️  pic.twitter.com/y2XOeTUEfH,69073364,cdsbeo,hashtag_anxiety,1,1,AM,5,Tuesday,spring,-0.128
89,1130851944581324800,2019-05-21,"['#elisabethelliot', '#suffering', '#depression', '#anxiety']",1130851944581324800,15,Bible Gateway,2,7,1104,"""We may often hear Job called a patient man but if you read the book of Job you won’t really find a lot of evidence that he was patient. But he never doubted that God existed..."" @BHpub #elisabethelliot #suffering #depression #anxiety  https://www.biblegateway.com/blog/2019/05/suffering-is-never-for-nothing/ … via @biblegateway",9269372,biblegateway,hashtag_anxiety,1,4,AM,5,Tuesday,spring,0.0
90,1130850675896619008,2019-05-21,"['#anxiety', '#depression', '#mentalhealth', '#findingquiet']",1130850675896619008,15,Bible Gateway,0,4,1059,"""We should not constantly beat ourselves up or engage in negative self-talk when we sin or fail in some way. Rather, we confess what we need to and move on by focusing on growth…"" @jpmoreland #anxiety #depression #mentalhealth #findingquiet https://www.biblegateway.com/blog/2019/05/how-to-overcome-anxiety-and-depression-an-interview-with-j-p-moreland/ …",9269372,biblegateway,hashtag_anxiety,1,4,AM,5,Tuesday,spring,-0.8555
91,1130845908017528832,2019-05-21,"['#keeptalkingmh', '#mentalhealth', '#depression', '#bipolar', '#anxiety', '#mentalillness']",1130845908017528832,3,"Rebecca Lombardo - Author, Advocate, Podcaster",1,4,1040,"Are you someone that has survived a suicide attempt, or do you have a loved one that has? We would love to add your story of recovery and get a picture of you for our gallery. Let me know! #KeepTalkingMH #mentalhealth #depression #bipolar #anxiety #mentalillness",2553485468,bekalombardo,hashtag_anxiety,1,6,AM,5,Tuesday,spring,0.8016
92,1130845567586832384,2019-05-21,"['#keeptalkingmh', '#depression', '#anxiety', '#suicideawareness', '#mentalhealthawarenessmonth']",1130845567586832384,1,"Rebecca Lombardo - Author, Advocate, Podcaster",0,0,1039,Send me your suicide survivor stories for a special feature on my website blog! We need to get these stories out and be heard! You can remain anonymous if you wish. Just send me a DM. Thanks!  #KeepTalkingMH #depression #anxiety #SuicideAwareness #MentalHealthAwarenessMonth,2553485468,bekalombardo,hashtag_anxiety,1,5,AM,5,Tuesday,spring,0.7332
93,1130844510626492416,2019-05-21,"['#keeptalkingmh', '#suicideprevention', '#depression', '#anxiety', '#mentalillness']",1130844510626492416,1,"Rebecca Lombardo - Author, Advocate, Podcaster",0,0,1035,Our show for this Saturday will be pre-recorded today. Sorry for any confusion with my last post. The show will still air Saturday at 11am!  #KeepTalkingMH #suicideprevention #depression #anxiety #mentalillness pic.twitter.com/OZ8ayxMv82,2553485468,bekalombardo,hashtag_anxiety,1,5,AM,5,Tuesday,spring,-0.4199
94,1130843444363038720,2019-05-21,"['#worklifebalance', '#stress', '#anxiety', '#millennials']",1130843444363038720,2,Stylist Magazine,0,1,1031,Millennials work far fewer hours than our parents – so why exactly are we all so much more stressed?  https://buff.ly/2M5392G  #WorkLifeBalance #stress #anxiety #millennials pic.twitter.com/FQ4PInO1Bm,54203238,stylistmagazine,hashtag_anxiety,1,4,AM,5,Tuesday,spring,-0.4509
95,1130826690215796736,2019-05-21,"['#mentalhealthmonth', '#anxiety', '#depression', '#bipolar', '#ocd']",1130826690215796736,0,Jorge Luis Lopez Esq,0,0,924,"#MentalHealthMonth RT @Tazzie7Cups: From #Anxiety and #Depression to #Bipolar and #OCD, we answer the internet’s top searches  http://bit.ly/2YyZyvg …  https://twitter.com/i/web/status/1130825616562053121 …",92677101,lopezgovlaw,hashtag_anxiety,1,5,AM,5,Tuesday,spring,0.2023
96,1130789130542223360,2019-05-21,"['#mentalhealthmonth', '#anxiety', '#depression', '#bipolar', '#ocd']",1130789130542223361,0,Jorge Luis Lopez Esq,0,0,655,"#MentalHealthMonth RT @smiley7cups: From #Anxiety and #Depression to #Bipolar and #OCD, we answer the internet’s top searches  http://bit.ly/2YyZyvg …  https://twitter.com/i/web/status/1130788767219027968 …",92677101,lopezgovlaw,hashtag_anxiety,1,5,AM,5,Tuesday,spring,0.2023
97,1130789056923820032,2019-05-21,"['#mentalhealthmonth', '#anxiety', '#depression', '#bipolar', '#ocd']",1130789056923820032,0,Jorge Luis Lopez Esq,0,0,654,"#MentalHealthMonth RT @PeachieCat7cups: From #Anxiety and #Depression to #Bipolar and #OCD, we answer the internet’s top searches  http://bit.ly/2YyZyvg …  https://twitter.com/i/web/status/1130781562696552448 …",92677101,lopezgovlaw,hashtag_anxiety,1,5,AM,5,Tuesday,spring,0.2023
98,1130775265339236352,2019-05-21,['#anxiety'],1130775265339236352,3,Hays UK,0,3,600,"#Anxiety can affect us all, but what can it do to us at work? And how can we combat it?  https://bddy.me/30AcLGb ",59748266,haysnews,hashtag_anxiety,1,1,AM,5,Tuesday,spring,-0.5362
99,1130763956430266368,2019-05-21,['#anxiety'],1130763956430266369,4,NHS inform,0,4,515,Do you know we have a new #Anxiety self-help guide? Work through a self-help guide for anxiety that uses cognitive behavioural therapy (CBT)  http://healthinfo.scot/vMEj50uj80c  pic.twitter.com/AnHFKZDwtM,221011798,nhsinform,hashtag_anxiety,1,1,AM,5,Tuesday,spring,-0.1779
100,1130762300342919168,2019-05-21,"['#mentalhealthmonth', '#anxiety', '#depression', '#bipolar', '#ocd']",1130762300342919169,1,Jorge Luis Lopez Esq,0,0,508,"#MentalHealthMonth RT @Arwa7c: From #Anxiety and #Depression to #Bipolar and #OCD, we answer the internet’s top searches  http://bit.ly/2YyZyvg …  https://twitter.com/i/web/status/1130762035912949760 …",92677101,lopezgovlaw,hashtag_anxiety,1,5,AM,5,Tuesday,spring,0.2023
101,1130751091354886144,2019-05-21,"['#anxiety', '#yoga']",1130751091354886146,1,Julie Montagu,0,0,424,"Kundalini Yoga is an amazing way to build your strength as well as boost your overall happiness!   Throughout this course you can learn techniques to balance hormones, banish #anxiety, and boost creativity!  http://bit.ly/2xLSmz9  #Yoga pic.twitter.com/j2CgpWgFZH",43595287,juliemontagu,hashtag_anxiety,1,2,AM,5,Tuesday,spring,0.9544
102,1130737846430642176,2019-05-21,"['#keeptalkingmh', '#mentalhealth', '#depression', '#bipolar', '#anxiety', '#mentalillness', '#suicideprevention']",1130737846430642176,3,"Rebecca Lombardo - Author, Advocate, Podcaster",0,1,331,I was just introduced to this short film by @arthurcauty. It was very well done and the stories the participants told were incredibly moving. Thanks for sharing!   https://vimeo.com/326197692  #KeepTalkingMH #mentalhealth #depression #bipolar #anxiety #mentalillness #SuicidePrevention,2553485468,bekalombardo,hashtag_anxiety,1,7,AM,5,Tuesday,spring,0.8254
