,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
61,1132042007298355200,2019-05-24,"['#live', '#love', '#enjoy', '#timeless', '#memories', '#fashion', '#peace', '#happiness']",1132042007298355202,3,Ray Edwards Jr,1,0,1753,Fit for today. What’s good in Atlanta today? #live #love #enjoy #timeless #memories #fashion #peace #happiness  https://www.instagram.com/p/Bx3G9j1HpfJ/?igshid=bfm4f21akb3e …,132316838,ray_edwards,0,hashtag_happiness,8,PM,5,Friday,spring,0.6966
62,1131984728943398912,2019-05-24,"['#fridaywisdom', '#happiness', '#quotes', '#inspiration']",1131984728943398912,0,Jorge Luis Lopez Esq,0,0,1406,#FridayWisdom RT @renierdelport: A really great talent finds its #happiness in execution. - Johann Wolfgang von Goethe #quotes #inspiration…  https://twitter.com/i/web/status/1131983266054115328 …,92677101,lopezgovlaw,0,hashtag_happiness,4,PM,5,Friday,spring,0.8162
63,1131980742869889024,2019-05-24,"['#happiness', '#optimism', '#communication', '#leadership']",1131980742869889027,2,Scott Monty,0,1,1350,Recognizing the good things that have happened to you and then voicing it will reverberate - to you and to others. #happiness #optimism #communication #leadership via @PatrickEwers  https://link.medium.com/80AiPUPnXW  pic.twitter.com/Dt8FgQj4QO,1035491,scottmonty,0,hashtag_happiness,4,PM,5,Friday,spring,0.4404
64,1131972654255267840,2019-05-24,"['#longdays', '#relaxation', '#sandbetweenyourtoes', '#happiness']",1131972654255267843,29,Becca Meyers,0,0,1318,Hello Summer 😎🌝🌴 #longdays #relaxation #sandbetweenyourtoes #happiness  pic.twitter.com/ZnWxiOV8it,526811501,becca_meyers,0,hashtag_happiness,4,PM,5,Friday,spring,0.0
65,1131968888357490688,2019-05-24,"['#joy', '#life', '#happiness', '#growth', '#change', '#leadership', '#attitude']",1131968888357490689,27,Warren Whitlock,1,0,1303,I'll be a different person tomorrow.   That's the #joy of #life #happiness #growth #change #leadership #attitude pic.twitter.com/z7iTPeIjcJ,15081182,warrenwhitlock,0,hashtag_happiness,7,PM,5,Friday,spring,0.0
66,1131955888661704704,2019-05-24,"['#happiness', '#onething']",1131955888661704705,1,Scott Monty,0,0,1211,Curly knew. #happiness #onething  https://twitter.com/mbrinkerhoff/status/1131954172704772101 … pic.twitter.com/jPb7vZLuJw,1035491,scottmonty,0,hashtag_happiness,2,PM,5,Friday,spring,0.0
67,1131922988364967936,2019-05-24,"['#helenkeller', '#happiness', '#door']",1131922988364967937,10,Loren Ridinger,0,4,1000,"""When one door of happiness closes, another opens; but often we look so long at the closed door that we do not see the one which has been opened for us.” #helenkeller #happiness #door",34892616,lorenridinger,0,hashtag_happiness,3,AM,5,Friday,spring,0.3182
68,1131913266026954752,2019-05-24,['#happiness'],1131913266026954752,7,Dan Cable,0,3,922,"Although a top-down focus on #happiness may not work, “Bhutan is famous for deciding to value its population’s happiness and well-being over economic growth.” @DrHappyBoyce puts an autobiographical lens on the gap between knowledge and experience. https://theconversation.com/why-i-quit-my-day-job-researching-happiness-and-started-cycling-to-bhutan-105531 …",621828996,dancable1,0,hashtag_happiness,1,AM,5,Friday,spring,0.7184
69,1131909670220849152,2019-05-24,"['#quantumlove', '#loveandbelovedbetter', '#fridayfeeling', '#tgif', '#memorialdayweekend', '#memorialday', '#friday', '#mentalhealth', '#guilt', '#happiness']",1131909670220849157,5,Laura Berman,2,1,907,"okay, which one of you needed to hear this today? 🥰 #QuantumLove #LoveAndBeLovedBetter #fridayfeeling #tgif #MemorialDayWeekend #memorialday #friday #mentalhealth #guilt #happiness  pic.twitter.com/ogUZhlizpU",32399743,drlauraberman,0,hashtag_happiness,10,AM,5,Friday,spring,0.2263
70,1131901245285912576,2019-05-24,"['#pregnant', '#werepregnant', '#babykisses', '#happiness', '#family']",1131901245285912576,4370,Nick Carter,852,400,834,Thank You God for giving us the greatest gift we could ever ask for. #pregnant #werepregnant #babykisses #happiness #family  https://www.instagram.com/p/Bx2G8zphZOe/?igshid=1oh0hgccy7n2e …,24325547,nickcarter,0,hashtag_happiness,5,AM,5,Friday,spring,0.9201
71,1131898784764633088,2019-05-24,"['#happiness', '#happyeverafter']",1131898784764633088,2,Happy Ever After,0,1,824,Join us on 9 June at the @CheltSciFest to discuss the myths of the perfect life  http://bit.ly/2L8ri8e  #happiness #happyeverafter pic.twitter.com/NObkwLIq20,2381053074,profpauldolan,0,hashtag_happiness,2,AM,5,Friday,spring,0.7096
72,1131838445016485888,2019-05-24,"['#happiness', '#bankholidayweekend', '#friyay']",1131838445016485888,4,East Riding Council,0,0,424,"Good morning all, oh that Friday feeling ahead of a long weekend 😎🌞🙌🏻  ....Emma here to help with your tweets today or visit website anytime to find report and pay online  http://socsi.in/J7oLB  #happiness #bankholidayweekend #friyay",89669212,east_riding,0,hashtag_happiness,3,AM,5,Friday,spring,0.6908
73,1131582737247293440,2019-05-24,['#happiness'],1131818625940283392,31,Steve Hofmeyr,2,4,306,"Yes. Small venue, but one of my favourites. I do more than one show and go back as often as possible. I see my people anywhere. Here 👇or 👇. #happiness  pic.twitter.com/mXcEYMgQbA",111278246,steve_hofmeyr,0,hashtag_happiness,1,AM,5,Friday,spring,0.2144
74,1131715441167085568,2019-05-23,['#happiness'],1131715441167085568,6,Skip Prichard,0,3,2016,Study: Watching 3 minutes of negative news in the morning increases the likelihood of a bad day.  https://buff.ly/2Wekg2t  #happiness  pic.twitter.com/y2elafnimV,361468994,skipprichard,0,hashtag_happiness,1,PM,5,Thursday,spring,-0.802
75,1131626213485809664,2019-05-23,"['#podcast', '#happiness']",1131626213485809672,0,Shamash,0,0,1421,"Check out this brand new #podcast. I had a great time recording it with Sammy, and they have loads of other cool guests coming up. #wellbeing#mindfulness #happiness  https://twitter.com/yulife/status/1131588911258591238 …",20328503,shamashalidina,0,hashtag_happiness,2,PM,5,Thursday,spring,0.7506
76,1131623154651226112,2019-05-23,"['#ramadan', '#happiness', '#goodness', '#interaction']",1131623154651226112,67,UK in Morocco,4,20,1409,"The blessed month of #Ramadan brings #happiness, #goodness & positive social #interaction. In this joyful spirit of Ramadan, Ambassador @TSAReilly has hosted an Iftar in which he has welcomed a group of kids from a charity association in Rabat yesterday. Watch the 📽️🙂@FCOArabic pic.twitter.com/sVGdUyco57",2296251229,ukinmorocco,0,hashtag_happiness,4,PM,5,Thursday,spring,0.9585
77,1131610242968690688,2019-05-23,"['#happiness', '#kindness', '#zayedhumanitarianday', '#monthofgiving']",1131610242968690689,123,Ministry of Finance,1,19,1318,"True happiness lies in helping others and making a difference in others’ lives, even if it’s a minor contribution.  Spread #Happiness and #kindness around you by helping others. #ZayedHumanitarianDay #MonthofGiving pic.twitter.com/yQoOrw427B",335190237,mofuae,0,hashtag_happiness,4,PM,5,Thursday,spring,0.7906
78,1131590354313121792,2019-05-23,"['#argusfoundation', '#photography', '#nature', '#view', '#sunset', '#sunonthewater', '#beautifulview', '#happiness', '#lorraineziff', '#argus', '#foundation', '#florida', '#loveflorida', '#community', '#water', '#business', '#ahhh', '#sipandsavor']",1131590354313121793,2,Lorraine Ziff,0,1,1158,The Argus Foundation sponsored “Sip & Savor”. I savored the beautiful view.Gorgeous! #argusfoundation #photography #nature #view #sunset #sunonthewater #beautifulview #happiness #lorraineziff #argus #foundation #florida #loveflorida #community #water #business #ahhh #sipandsavor pic.twitter.com/gJMD8ZZLir,416536319,lorraineziff,0,hashtag_happiness,18,AM,5,Thursday,spring,0.636
79,1131588449482498048,2019-05-23,"['#argusfoundation', '#photography', '#nature', '#view', '#sunset', '#sunonthewater', '#beautifulview', '#happiness', '#lorraineziff', '#argus', '#foundation']",1131588449482498048,0,Lorraine Ziff,0,0,1151,"The Argus Foundation sponsored, “Sip & Savor”. I savored the beautiful view. Gorgeous! #argusfoundation #photography #nature #view #sunset #sunonthewater #beautifulview #happiness #lorraineziff #argus #foundation…  https://www.instagram.com/p/Bxz4sscpqfU/?igshid=l8dqvuq10xny …",416536319,lorraineziff,0,hashtag_happiness,11,AM,5,Thursday,spring,0.8478
80,1131560631142891520,2019-05-23,"['#happiness', '#creativewarriors']",1131560631142891520,0,Jeffrey Shaw,0,0,1000,Learn how you can achieve #happiness and success by choosing what’s good for you first with Tommy Breedlove on #CreativeWarriors Podcast  http://buff.ly/2n4liBj  pic.twitter.com/LPQFquRTdp,107523645,jeffreyshaw1,0,hashtag_happiness,2,AM,5,Thursday,spring,0.765
81,1131545617556094976,2019-05-23,"['#happythursday', '#funthursday', '#thankfulthirsday', '#thursday', '#thankful', '#happiness', '#strikingly']",1131545617556094976,2,Strikingly,0,1,901,Let our lives be full of both thanks and giving. #happythursday #funthursday #thankfulthirsday #thursday #thankful #happiness #Strikingly pic.twitter.com/unCyXpBLjd,264502655,strikingly,0,hashtag_happiness,7,AM,5,Thursday,spring,0.6486
82,1131526796023881728,2019-05-23,"['#outfit', '#outfitoftheday', '#shooting', '#shootingday', '#happiness', '#positive', '#photo', '#milan', '#red', '#thursday']",1131526796023881729,109,Simona Ventura,4,7,746,Shooting day... with friends 🤩 #outfit @faustopuglisi #outfitoftheday #shooting #shootingday #happiness #positive #photo #milan #red #thursday pic.twitter.com/6083jYtSmK,116311025,simo_ventura,0,hashtag_happiness,10,AM,5,Thursday,spring,0.4767
83,1131524493585846272,2019-05-23,"['#kids', '#family', '#perseverance', '#joy', '#happiness', '#nature']",1131524493585846273,2,Laurie David,0,0,737,@BiggestLilFarm open in 57 cities! Perf family outing this weekend. A most special theatrical experience 🐔🥕🐮#kids #family #perseverance #joy #happiness #nature pic.twitter.com/89zxmeAuQt,29753405,laurie_david,0,hashtag_happiness,6,AM,5,Thursday,spring,0.5081
84,1131517303160528896,2019-05-23,"['#harrismint', '#inspirationalquotes', '#wordstoliveby', '#share', '#wordsofwisdom', '#happiness', '#grateful']",1131517303160528899,3,Jon Harris,0,0,708,Thursday Words: #harrismint #inspirationalquotes #wordstoliveby #share #wordsofwisdom #happiness #grateful pic.twitter.com/99Ys4khl1w,15233351,jonjayharris,0,hashtag_happiness,7,AM,5,Thursday,spring,0.0
85,1131485635091554304,2019-05-23,"['#graduations', '#commencement', '#thursdaythought', '#graduation', '#happiness']",1131485635091554304,3,Christine Carter,0,1,502,Many of our children are graduating this month! My wish for my children and yours is that they look back on the past year with gratitude and forward with optimism for the future.  #graduations #commencement #ThursdayThought #graduation #happiness  https://www.christinecarter.com/?p=25809  pic.twitter.com/NhKMtJMDTP,15159618,raisinghappines,0,hashtag_happiness,5,AM,5,Thursday,spring,0.8687
86,1131482377849573376,2019-05-23,['#happiness'],1131482377849573378,8,Julie Montagu,0,1,449,"Meditation is a powerful tool for processing emotions, alleviating stress and also for boosting #happiness.   Happiness may not be something you have connected to meditation before, but with a regular practice you can soon feel your happiness grow!  http://bit.ly/2X3O4iw  pic.twitter.com/ftpLwHrFEc",43595287,juliemontagu,0,hashtag_happiness,1,AM,5,Thursday,spring,0.8478
87,1131458250472345600,2019-05-23,"['#schiller', '#live2019', '#diereisegehtweiter', '#derwegistdasziel', '#magic', '#voyage', '#germany', '#iran', '#uk', '#usa', '#humanbeings', '#amazing', '#happiness', '#onceinalifetime']",1131458250472345601,8,SCHILLER,1,1,314,Cannot wait to be on stage tonight again with these amazing artists. #schiller #live2019 #diereisegehtweiter #derwegistdasziel #magic #voyage #germany #iran #uk #usa #humanbeings #amazing #happiness #onceinalifetime…  https://www.instagram.com/p/Bxy9fVVoUfD/?igshid=jo29shtfzbed …,26407514,schillermusic,0,hashtag_happiness,14,AM,5,Thursday,spring,0.5859
88,1131456740879470592,2019-05-23,"['#schiller', '#live2019', '#diereisegehtweiter', '#derwegistdasziel', '#magic', '#voyage', '#germany', '#iran', '#uk', '#usa', '#humanbeings', '#amazing', '#happiness', '#onceinalifetime']",1131456740879470592,8,SCHILLER,2,0,308,Cannot wait to be on stage tonight again with these amazing artists. #schiller #live2019 #diereisegehtweiter #derwegistdasziel #magic #voyage #germany #iran #uk #usa #humanbeings #amazing #happiness #onceinalifetime…  https://www.instagram.com/p/Bxy8zYwowLd/?igshid=i8ky7g6o3sl1 …,26407514,schillermusic,0,hashtag_happiness,14,AM,5,Thursday,spring,0.5859
89,1131453798248062976,2019-05-23,"['#morning', '#art', '#happiness']",1131453798248062977,1,Russia in Jordan,0,0,256,Good #morning from Russian city of Perm! 👋🏻 ⠀  ⠀  One of the city’s most famous landmarks is a “Schastye ne za gorami” #art object which means “#Happiness is not far away”☝🏻be happy! ⠀  pic.twitter.com/YM7hWwNpbv,3069186900,rusembjordan,0,hashtag_happiness,3,AM,5,Thursday,spring,-0.1734
90,1131450481086279680,2019-05-23,"['#wednesdaywisdom', '#travel', '#nature', '#photography', '#photo', '#landscape', '#happiness', '#wednesdaywisdom']",1131450481086279685,0,Jorge Luis Lopez Esq,0,0,243,#WednesdayWisdom RT @_Blairity_: Beautiful beach and seascape at sunrise  #travel #nature #photography #photo #landscape #happiness #WednesdayWisdom…  https://twitter.com/i/web/status/1131450208057843712 …,92677101,lopezgovlaw,0,hashtag_happiness,8,AM,5,Thursday,spring,0.5994
91,1131435353393500160,2019-05-23,"['#wednesdaywisdom', '#happinessquotes', '#happiness', '#inspirationalquotes', '#mentalhealthawareness', '#mentalhealth', '#kindness']",1131435353393500160,0,Jorge Luis Lopez Esq,0,0,143,#WednesdayWisdom RT @henpickednet: Wise words.. #happinessquotes #happiness #inspirationalquotes #mentalhealthawareness #mentalhealth #kindness…  https://twitter.com/i/web/status/1131434273632866305 …,92677101,lopezgovlaw,0,hashtag_happiness,7,AM,5,Thursday,spring,0.4767
92,1131394438209691648,2019-05-22,"['#leadership', '#success', '#happiness']",1131394438209691649,61,Mark C. Crowley,1,21,2300,"“Life is difficult. This is a great truth. It is a great truth because once we truly see this truth, we transcend it. Once we truly know that life is difficult-once we truly understand & accept it-then life is no longer difficult.""  ~M. Scott Peck, #Leadership #Success #Happiness",257581957,markccrowley,0,hashtag_happiness,3,PM,5,Wednesday,spring,0.967
93,1131392736009973760,2019-05-22,"['#work', '#happiness', '#hr', '#nsr']",1131392736009973761,3,Dr N S Rajan,0,3,2253,#Work we enjoy is one of the key sources of #happiness.  #HR #NSR,74972887,rajanns,0,hashtag_happiness,4,PM,5,Wednesday,spring,0.4939
94,1131391623471030272,2019-05-22,"['#tulum', '#tulumbeach', '#holiday', '#vacation', '#love', '#happiness', '#sunshine', '#almatulum', '#woman', '#ocean']",1131391623471030272,15,Zizi Strallen,1,3,2249,Loving my life. ❤️☀️#tulum - - - - - - - - - - - - - - - - #tulumbeach #holiday #vacation #love #happiness #sunshine #almatulum #woman #ocean @ Tulum Beach  https://www.instagram.com/p/BxyfM3MH4uR/?igshid=rbgos4gt1yql …,22282876,zizistrallen,0,hashtag_happiness,10,PM,5,Wednesday,spring,0.5994
95,1131333854340325376,2019-05-22,"['#honduras', '#happiness', '#tv', '#humanrights', '#scientology', '#religion', '#spirituality']",1131333854340325376,9,Scientology,0,0,1859,🇭🇳 LIVE Scientology Network DIRECTV Feed & Chat feat. 'Voices For Humanity: Eduardo Sabillon' #Honduras #Happiness #TV #HumanRights #Scientology' #Religion #Spirituality https://www.pscp.tv/w/b7XL4DEwNjQ4Mzk5fDF5TnhhdlJlbmJqS2o7vyoshgVeYo_LPF2j7Upkinj-1Xd2py5OfhupN_b0yQ== …,22179835,scientology,0,hashtag_happiness,7,PM,5,Wednesday,spring,0.0
96,1131327704266149888,2019-05-22,"['#nyustern', '#happiness']",1131327704266149888,1,Roland Wyn Jones 🏴󠁧󠁢󠁷󠁬󠁳󠁿 & 🇬🇧 in 🇺🇸,0,0,1835,“Your level of success is a function of your resilience over failure ... Your ability to mourn and move on Will determine your success” @profgalloway at #nyustern @NYUStern #happiness  pic.twitter.com/mf9RALiqw7,773600556,jonesroly,0,hashtag_happiness,2,PM,5,Wednesday,spring,-0.0258
97,1131314111818682368,2019-05-22,"['#eaglesautismchallenge', '#eagles', '#philly', '#autismawareness', '#blessed', '#selfie', '#love', '#nfl', '#smile', '#enjoy', '#life', '#happiness']",1131314111818682369,2,Charles Johnson,0,0,1741,But first let’s take a selfie!  .. .. #eaglesautismchallenge #eagles #philly #autismawareness #blessed #selfie #love #nfl #smile #enjoy #life #happiness @ Lincoln Financial Field  https://www.instagram.com/p/Bxx787GnGu4/?igshid=r2wlhhstve71 …,30162367,mrinkrediblexii,0,hashtag_happiness,12,PM,5,Wednesday,spring,0.0
98,1131284043297894400,2019-05-22,"['#happiness', '#happinessfestival19']",1131284043297894401,6,Andy Cope,0,3,1541,Me and the girl. We've searched the world for #happiness and will be revealing the answers at #HappinessFestival19 in Birmingham. @TheSumoGuy @richardgerver & @HYWEL_ROBERTS will be speaking too. But don't let that put you off   https://www.eventbrite.com/e/happiness-festival-2019-tickets-46733894336#tickets … pic.twitter.com/QHsWDfSeug,254613042,beingbrilliant,0,hashtag_happiness,2,PM,5,Wednesday,spring,0.0
99,1131240401434578944,2019-05-22,"['#wisdom', '#happiness', '#inspire', '#inspiration', '#motivation', '#success', '#werise']",1131240401434578944,9,Lisa Catara,2,2,1248,"Never dim your light to spare the insecurities of others. You are MEANT to SHINE. The right people will be inspired and raise their vibration to meet yours, not take you down to their level. ☀️ #wisdom #happiness #inspire #inspiration #motivation #success #werise pic.twitter.com/yHvTwsR75N",793060405,lisa_catara,0,hashtag_happiness,7,PM,5,Wednesday,spring,0.1027
