,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
68,1130443149011296256,2019-05-20,"['#exam', '#study', '#mondaymotivation', '#stress']",1130443149011296258,3,UKCP,0,5,800,As exam season gets underway we turned to UKCP psychotherapist @TheStresshacker to find out how to beat exam stress. Read her UKCP blog here:  http://ow.ly/DBny30oMate  #Exam #Study #MondayMotivation #Stress,183236010,ukcp_updates,1,hashtag_stress,4,AM,5,Monday,spring,-0.4215
69,1130435610420756480,2019-05-20,"['#benefits', '#depression', '#stress', '#weightloss', '#bloodsugar', '#immunesystem', '#cancer', '#hearthealth', '#anxiety']",1130435610420756480,0,Boldsky,0,0,730,10 Lesser Known Health Benefits Of Rhodiola   https://www.boldsky.com/health/wellness/2019/health-benefits-of-rhodiola-rosea-128407.html … #benefits #depression #stress #weightloss #bloodsugar #immunesystem #cancer #hearthealth #anxiety,40193294,boldsky,1,hashtag_stress,9,AM,5,Monday,spring,0.3818
70,1130363277349928960,2019-05-20,"['#bloodpressure', '#ahrq', '#questionbuilder', '#stress']",1130363277349928960,1,AHRQ,0,2,243,There’s no better way to celebrate National Blood Pressure Month than by addressing your #bloodpressure concerns. #AHRQ’s #QuestionBuilder app can help. Say no to #stress.  https://www.ahrq.gov/patient-safety/question-builder.html?utm_source=AHRQ&utm_medium=Twitter&utm_term=QBA_BPM&utm_content=229&utm_campaign=AHRQ_QBA_2019 … pic.twitter.com/iKkWbT8FcN,44957814,ahrqnews,1,hashtag_stress,4,AM,5,Monday,spring,0.5719
71,1130352828810244096,2019-05-20,"['#anxiety', '#stress']",1130352828810244096,3,Lori Lite,0,1,201,"I enjoyed talking to Better Worldians We discuss how parents can help children decrease stress, lower anxiety, and control anger. #anxiety #stress",68233373,stressfreekids,1,hashtag_stress,2,AM,5,Monday,spring,-0.128
72,1130285772127571968,2019-05-19,"['#inflammation', '#stress', '#joyoushealth']",1130285772127571971,1,Joy McCarthy,0,1,2135,"Manage #inflammation, ease digestion, balance blood sugar and reduce #stress with our Rise and Shine Tea. It's formulated with a tulsi tea base, which is packed with adaptogens that help the body cope with stress and anxiety. 🧘‍♀️ https://bejoyo.us/2HyKqaB  #joyoushealth pic.twitter.com/v6nJSFNALG",22866991,joyoushealth,1,hashtag_stress,3,PM,5,Sunday,spring,0.1779
73,1130214796547317760,2019-05-19,"['#overworked', '#homeopathic', '#fatigue', '#stress']",1130214796547317763,1,Boiron USA,0,1,1653,Exhausted and #overworked? There are a variety of #homeopathic medicines that can help get you back on track!  https://bit.ly/2QH4mLb  #fatigue #stress,43492105,boironusa,1,hashtag_stress,4,PM,5,Sunday,spring,0.126
74,1130201579099951104,2019-05-19,"['#stress', '#nursing', '#nurse', '#healthcare', '#selfcare']",1130201579099951107,9,American Nurse Today,0,2,1600,Balancing the wheels of life  http://ow.ly/LLf450ug8un  #stress #nursing #nurse #healthcare #selfcare pic.twitter.com/0VvNrrOMwO,24883537,amernurse2day,1,hashtag_stress,5,PM,5,Sunday,spring,0.0
75,1130181405273710592,2019-05-19,"['#mentalhealthmonth', '#stress', '#anxiety', '#panicattack']",1130181405273710592,0,Jorge Luis Lopez Esq,0,0,1440,"#MentalHealthMonth RT @StJoeSonoma: How do you know whether it's #stress, #anxiety, or a #panicattack? Click here for tips to help you maintain a healt…  https://twitter.com/i/web/status/1130181099848708096 …",92677101,lopezgovlaw,1,hashtag_stress,4,PM,5,Sunday,spring,0.4019
76,1130181387405938688,2019-05-19,"['#mentalhealthmonth', '#stress', '#anxiety', '#panicattack']",1130181387405938693,0,Jorge Luis Lopez Esq,0,0,1440,"#MentalHealthMonth RT @stjoeshumboldt: How do you know whether it's #stress, #anxiety, or a #panicattack? Click here for tips to help you maintain a healt…  https://twitter.com/i/web/status/1130181078092800007 …",92677101,lopezgovlaw,1,hashtag_stress,4,PM,5,Sunday,spring,0.4019
77,1130181373933887488,2019-05-19,"['#mentalhealthmonth', '#stress', '#anxiety', '#panicattack']",1130181373933887488,0,Jorge Luis Lopez Esq,0,0,1440,"#MentalHealthMonth RT @QueenValleyMed: How do you know whether it's #stress, #anxiety, or a #panicattack? Click here for tips to help you maintain a healt…  https://twitter.com/i/web/status/1130181077534949377 …",92677101,lopezgovlaw,1,hashtag_stress,4,PM,5,Sunday,spring,0.4019
78,1130096516704743424,2019-05-19,"['#breathing', '#stress']",1130096516704743424,0,Joselin Mane,0,0,903,Did you know diaphragmatic #breathing can reduce #stress and anxiety? Discover the science behind diaphragm breathing! -  https://josel.in/2XkjIbE  - @SelfHelpHealing,7871702,joselinmane,1,hashtag_stress,2,AM,5,Sunday,spring,-0.2481
79,1130072609218015232,2019-05-19,"['#americans', '#healthcare', '#problem', '#financial', '#stress', '#physician']",1130072609218015233,0,MDLinx,0,1,728,More than half of #Americans face this #healthcare #problem  https://bit.ly/2WOl4vs  #financial #stress #physician,59200277,mdlinx,1,hashtag_stress,6,AM,5,Sunday,spring,0.0
80,1130061787418775552,2019-05-19,"['#stress', '#dna']",1130061787418775552,4,The Hindu Science,0,0,645,"Researchers have discovered a link between #stress during early life and problematic, externalising behaviour in the #DNA of children of alcoholic parents. | @Shubawrite http://bit.ly/30vJbS4 ",1310056538,thehinduscience,1,hashtag_stress,2,AM,5,Sunday,spring,-0.4404
81,1130012756038574080,2019-05-19,"['#travel', '#stress']",1130012756038574081,5,InterNations,2,2,330,Sometimes when we plan too much it creates a lot of unnecessary stress. Take some advice from @nytimestravel and plan less!  http://fal.cn/Aafn  #Travel #Stress,92492351,internationsorg,1,hashtag_stress,2,AM,5,Sunday,spring,-0.2481
82,1129905926301990912,2019-05-18,"['#stress', '#stressmanagement', '#fitness', '#selfcare', '#walk', '#trackandfield']",1129905926301990912,4,"Chris V. Rey, J.D.",0,0,2025,"Feeling stressed, take a nice four mile walk. It makes all the difference. #stress #stressmanagement #fitness #selfcare #walk #trackandfield pic.twitter.com/gftHXDqEk7",106304537,iamchrisrey,1,hashtag_stress,6,PM,5,Saturday,spring,0.2263
83,1129786331557769216,2019-05-18,"['#stress', '#mentalhealthawarenessweek', '#mhaw19']",1129786331557769216,1,👩‍🏫 Education Support 👨‍🏫,0,2,1230,What are the emotional and physical signs that you are suffering from #stress?  http://ow.ly/Mpmo50ueSud  #MentalHealthAwarenessWeek #MHAW19,20998416,edsupportuk,1,hashtag_stress,3,PM,5,Saturday,spring,-0.3612
84,1129776659509456896,2019-05-18,['#stress'],1129776659509456896,0,Boiron USA,0,0,1152,#Stress Relievers That Won’t Break the Bank  https://bit.ly/2Tmeafv ,43492105,boironusa,1,hashtag_stress,1,AM,5,Saturday,spring,0.25
85,1129752255505281024,2019-05-18,"['#khadevism', '#thecoachescoach', '#champion', '#theplan', '#stress', '#stressrelief', '#whensecondscount']",1129752255505281025,1,Khadevis Robinson,0,0,1015,Feeling Stressed? #khadevism #thecoachescoach #champion #theplan #stress #stressrelief #whensecondscount @ At Home  https://www.instagram.com/p/Bxm1s7QH2Sr/?igshid=2m359i16pp8u …,20079525,khadevis,1,hashtag_stress,7,AM,5,Saturday,spring,-0.3094
86,1129740924005883904,2019-05-18,"['#breathingexercise', '#stress']",1129740924005883905,4,Migraine.com,0,1,930,This simple #breathingexercise can be done anywhere to help with #stress reduction:  https://migraine.com/?p=107155 ,158418189,migrainedotcom,1,hashtag_stress,2,AM,5,Saturday,spring,0.4019
87,1129718608261722112,2019-05-18,"['#stress', '#anxiety', '#mentalhealthawarenessweek']",1129718608261722113,6,Cambridge Judge,0,2,801,"John Harper, who was on @CJBS_EC programme, developed @rizenow app to help users understand, track & improve their mental well-being, managing their #stress and #anxiety through a series of simple and engaging exercises. #MentalHealthAwarenessWeek http://socsi.in/mentalhealthawareness_1LXcB …",72584896,cambridgejbs,1,hashtag_stress,3,AM,5,Saturday,spring,0.7906
88,1129710725247709184,2019-05-18,"['#mentalhealth', '#bipolar', '#depression', '#stress']",1129710725247709184,8,The Guardian Nigeria,0,1,730,"Here is a must read open letter to Bipolar Disorder, Anxiety, OCD, and Depression as we continue with the mental health awareness in this month of May.  https://guardian.ng/life/dear-bipolar-disorder-anxiety-ocd-and-depression/?F … #MentalHealth #Bipolar #Depression #Stress",57320024,guardiannigeria,1,hashtag_stress,4,AM,5,Saturday,spring,-0.7964
89,1129680609008410624,2019-05-18,"['#stress', '#mentalhealthawarenessweek', '#mhaw19']",1129680609008410624,7,👩‍🏫 Education Support 👨‍🏫,0,4,530,Get colouring this weekend! If you're suffering from #stress get in touch with our counsellors via  our free and confidential helpline on 08000 562561  http://ow.ly/1jhD50ueSsN  #MentalHealthAwarenessWeek #MHAW19 pic.twitter.com/cTi6MyTqsW,20998416,edsupportuk,1,hashtag_stress,3,AM,5,Saturday,spring,0.126
90,1129673097446154240,2019-05-18,"['#woods', '#depression', '#stress', '#mentalhealthawarenessweek']",1129673097446154241,125,Woodland Trust,1,51,500,"A walk in the #woods can improve your mood, ease the symptoms of #depression, and reduce #stress  http://www.woodlandtru.st/XLuTP  #MentalHealthAwarenessWeek pic.twitter.com/QBhf05uk1g",19396413,woodlandtrust,1,hashtag_stress,4,AM,5,Saturday,spring,0.6597
91,1129491874413256704,2019-05-17,['#stress'],1129491874413256707,0,Philip Stein,0,0,1700,What do you wish to accomplish today? Having clear goals and laying plans to achieve them is also part of our wellbeing. Less #stress!  pic.twitter.com/5LFaXPee53,87805758,philipstein,1,hashtag_stress,1,PM,5,Friday,spring,0.8122
92,1129468379268558848,2019-05-17,"['#sel', '#coping', '#stress']",1129468379268558849,1,McGraw-Hill,0,0,1527,"""As a culture, we cannot ignore the need to teach coping skills and habits of success to youth so that they may appropriately manage their own stress..."" ✔️ #SEL #Coping #Stress  https://mhed.us/2FWWAdO  via @McGrawHillK12",90961345,mheducation,1,hashtag_stress,3,PM,5,Friday,spring,0.7013
93,1129467122952884224,2019-05-17,"['#wimsfm', '#stress', '#podcast']",1129467122952884231,5,Walk in My Shoes,0,3,1522,"What is stress? How does it affect us? What can we do to combat it?  On #WIMSFM a few months ago, Tom Maher sat in with @DilW &Tara Flynn for a chat about #stress in the work place. Listen and share! #podcast 🎙️ https://www.walkinmyshoes.ie/stress-in-the-work-place/ …",424334644,walkinmyshoes,1,hashtag_stress,3,PM,5,Friday,spring,-0.5903
94,1129459066508587008,2019-05-17,"['#mentalhealth', '#mentalillness', '#publichealth', '#depression', '#citylife', '#urbanlife', '#stress']",1129459066508587012,9,🏳️‍🌈 Cara Santa Maria 🏳️‍🌈,2,4,1450,"Turns out, city life damages mental health in ways we’re just starting to understand.   #MentalHealth #Mentalillness #PublicHealth #Depression #Citylife #Urbanlife #Stress  https://www.popsci.com/physical-surroundings-cities-mental-illness?dom=rss-default&src=syn#page-3 … pic.twitter.com/iMNLOwbSvA",105918870,carasantamaria,1,hashtag_stress,7,PM,5,Friday,spring,-0.4404
95,1129371150168068096,2019-05-17,['#stress'],1129371150168068096,36,National Guard,2,14,900,RT @realwarriors: Experiencing #stress? Call or chat the Psychological Health Resource Center 24/7: 866-966-1020 or  http://bit.ly/RWCLiveChat ,31310158,usnationalguard,1,hashtag_stress,1,AM,5,Friday,spring,0.0
96,1129352134519066624,2019-05-17,"['#stress', '#anxiety', '#mentalhealthawarenessweek']",1129352134519066624,15,Sustrans,0,7,745,"There are many benefits to physical activity and for Carole, cycling became a solution to her ongoing battle with #stress and #anxiety. #MentalHealthAwarenessWeek.  https://www.sustrans.org.uk/what-you-can-do/inspiring-stories/cycling-relieve-stress-carols-story … pic.twitter.com/QRQIv9O1ib",20062994,sustrans,1,hashtag_stress,3,AM,5,Friday,spring,0.3182
97,1129341094330867712,2019-05-17,"['#greenexercise', '#stress', '#mentalhealthawarenessweek']",1129341094330867712,39,Woodland Trust,0,16,701,"#GreenExercise can improve self-esteem, reduce #stress, and improve wellbeing  http://www.woodlandtru.st/VxUz7  #MentalHealthAwarenessWeek pic.twitter.com/as7rF8f8YW",19396413,woodlandtrust,1,hashtag_stress,3,AM,5,Friday,spring,0.7003
98,1129332928197013504,2019-05-17,"['#obesity', '#lifestyle', '#stress', '#worldhypertensionday']",1129332928197013504,40,Dhanraj Nathwani,0,13,628,"Hypertension is a condition induced by #obesity, sedentary #lifestyle, #stress, etc & generally goes unnoticed. However, 'knowing' your blood pressure nos by frequently checking BP helps in taking timely action. This #WorldHypertensionDay, let us pledge to do that. @MoHFW_INDIA pic.twitter.com/Lw2ZqTnwRM",2578185314,dhanrajnathwani,1,hashtag_stress,4,AM,5,Friday,spring,0.1027
99,1129324139016122368,2019-05-17,"['#worldhypertensionday', '#stress', '#heartdisease', '#dclifestyle']",1129324139016122369,1,Deccan Chronicle,0,0,553,"This World Hypertension Day, learn all about high blood pressure.  #WorldHypertensionDay #Stress #HeartDisease #DCLifestyle https://www.deccanchronicle.com/lifestyle/health-and-wellbeing/170519/everything-you-need-to-know-about-hypertension.html …",19519947,deccanchronicle,1,hashtag_stress,4,AM,5,Friday,spring,-0.296
100,1129304323907817472,2019-05-17,"['#mentalheathawarenessweek', '#stress', '#workplace', '#mentalhealth']",1129304323907817473,5,Catapult,0,3,435,"To close #MentalHeathAwarenessWeek, @MedDiscCat have shared some tips for dealing with #stress in the #workplace.  Find them here👇:  http://ow.ly/tc3350ufMEH  #mentalhealth pic.twitter.com/GqzWhUqIG8",399307197,catapult_uk,1,hashtag_stress,4,AM,5,Friday,spring,0.34
101,1129295491613769728,2019-05-17,"['#stress', '#mentalhealthtips', '#mentalhealthawarenessweek']",1129295491613769728,1,NHS London,0,4,400,Take a moment to try some breathing exercises; it's a simple & convenient way to relieve #stress. Follow the below animation #mentalhealthtips #MentalHealthAwarenessWeek pic.twitter.com/QhRyLNn0zL,31129844,nhsenglandldn,1,hashtag_stress,3,AM,5,Friday,spring,0.3612
102,1129277065226784768,2019-05-17,"['#anxiety', '#stress', '#worldhypertensionday']",1129277104024104960,1,MSF Ukraine,0,0,246,"People living near the conflict also experience #anxiety and #stress, which make it more difficult to manage chronic diseases, including hypertension. #WorldHypertensionDay pic.twitter.com/Q0SsVSV0Yt",2513048622,msf_ukraine,1,hashtag_stress,3,AM,5,Friday,spring,-0.624
103,1129210428477890560,2019-05-16,['#stress'],1129210428477890561,4,Real Warriors,0,3,2222,Experiencing #stress? Call or chat the Psychological Health Resource Center 24/7: 866-966-1020 or  http://bit.ly/RWCLiveChat ,28614550,realwarriors,1,hashtag_stress,1,PM,5,Thursday,spring,0.0
104,1129129394314760192,2019-05-16,['#stress'],1129129394314760194,0,NewsWatch TV,0,0,1700,It's all about meditation when you're feeling stressed. @zenfriendHQ is a 5-star app that helps you build a meditation habit so you can reduce #stress and improve your focus.  http://bit.ly/ZenFriend_5_6 . pic.twitter.com/1a7gJ0DnVL,59837805,newswatchtv,1,hashtag_stress,1,PM,5,Thursday,spring,0.5574
105,1129106775570112512,2019-05-16,"['#exercise', '#stress', '#womenshealthweek']",1129106775570112515,0,EmblemHealth,0,0,1530,"#Exercise reduces your risk of heart disease, #stress, helps strengthen bones & can even make sex better! Our Neighborhood Care centers offer classes like Tai Chi, Yoga & Good Sex After 50! Find your Neighborhood Care location here:  http://bit.ly/2Q6zqEV  #WomensHealthWeek pic.twitter.com/ycBD7o0VHz",97729565,emblemhealth,1,hashtag_stress,3,PM,5,Thursday,spring,0.9523
106,1129093407710863360,2019-05-16,"['#wellness', '#stress']",1129093407710863361,0,Megan Calhoun,0,0,1437,Stress Cycles: What They Are and How To End Them  https://www.socialmoms.com/live/health/stress-cycles-what-they-are-and-how-to-end-them/ … #wellness #stress,16022682,socialmoms,1,hashtag_stress,2,PM,5,Thursday,spring,-0.4215
107,1129079577123479552,2019-05-16,"['#stress', '#nwhw', '#findyourhealth']",1129079577123479554,12,womenshealth.gov,0,3,1342,"Between to-do lists, schedules, and life’s unexpected curveballs, #stress can sometimes feel unavoidable. But if it starts to get in the way of your day-to-day life, it’s important to talk to your doctor.  https://go.usa.gov/xmjRh  #NWHW #FindYourHealth pic.twitter.com/8xDBmBbAhT",6450322,womenshealth,1,hashtag_stress,3,PM,5,Thursday,spring,0.2023
